days_visited_exp_pre,days_visited_free_pre,days_visited_fs_pre,days_visited_hs_pre,days_visited_rs_pre,days_visited_vrs_pre,locale_en_US,revenue_pre,os_type_osx,os_type_windows,easier_signup,became_member,days_visited_post
0,8,3,11,0,16,0,0.02,0,1,0,0,-3
25,28,20,16,12,24,0,36.27,0,0,1,0,12
6,1,11,23,27,19,0,0.2,0,1,0,0,1
9,26,26,25,16,7,0,1.7,0,0,0,0,15
12,17,7,4,28,20,0,13.87,0,1,1,0,18
6,19,10,26,14,20,0,0.08,0,0,0,0,20
8,1,21,19,8,3,0,0.01,1,0,1,0,-6
21,16,23,2,11,6,0,0.5,1,0,0,0,17
23,2,5,25,3,3,1,0.02,0,0,1,1,4
3,8,4,28,3,23,1,33.95,0,0,1,1,6
23,19,2,4,9,17,0,76.51,0,1,1,1,24
9,24,19,4,18,20,0,7.7,0,0,0,0,17
19,6,7,27,12,15,0,0.52,1,0,1,0,-3
10,23,7,22,10,25,1,0.0,0,0,1,1,19
9,1,27,4,4,15,0,3.04,0,1,0,0,9
19,5,2,17,21,19,1,28.6,0,1,0,0,11
15,19,14,7,5,2,1,0.11,1,0,0,0,10
18,1,21,23,1,23,0,0.03,0,1,1,0,7
4,0,8,16,17,2,1,367.32,0,1,1,1,0
28,21,14,15,22,0,0,0.22,0,0,1,1,11
19,20,12,22,5,6,1,0.0,0,1,0,0,14
15,11,4,3,22,1,0,1056.08,0,0,0,0,15
4,20,0,4,10,3,0,0.0,0,1,1,0,16
18,21,20,18,15,28,0,0.0,0,0,1,1,4
2,22,10,26,24,15,1,0.01,0,0,1,1,16
0,15,22,13,3,25,1,0.87,1,0,0,0,13
12,27,20,27,12,15,0,0.12,0,1,0,0,10
6,15,5,8,23,19,1,0.0,1,0,0,0,9
19,20,6,26,13,19,0,74.53,1,0,0,0,4
24,13,19,23,21,14,0,2.73,0,0,1,1,4
5,5,18,5,4,23,1,0.32,0,0,1,1,10
25,21,4,15,17,3,1,0.94,0,0,0,0,12
13,24,11,26,22,8,0,24.83,1,0,1,1,20
0,26,13,13,6,2,1,12.8,1,0,0,0,14
5,11,11,26,25,23,0,0.7,0,1,0,0,14
20,11,19,28,18,2,1,0.06,0,0,0,0,9
14,20,17,6,19,1,0,0.89,1,0,0,0,2
2,27,7,13,17,27,1,3.19,0,1,1,1,16
27,1,7,19,5,9,1,0.0,1,0,0,0,8
13,23,24,22,22,15,1,0.23,0,1,1,1,11
28,10,27,19,8,16,1,0.11,0,1,0,0,4
20,2,0,26,21,6,1,12.8,0,1,0,0,9
17,10,10,4,3,28,1,16.22,1,0,1,1,5
2,9,21,20,18,1,0,0.7,0,1,1,1,11
8,27,2,13,27,12,1,6.26,0,1,1,1,27
10,3,3,3,8,23,0,2.07,1,0,0,0,11
27,9,5,12,13,2,1,4.08,0,0,0,0,2
0,23,24,25,25,6,1,0.94,1,0,0,0,4
7,0,13,19,21,5,1,7.22,0,1,0,0,4
6,17,22,9,13,20,1,0.88,0,0,0,0,21
7,2,14,1,15,11,0,0.01,0,0,1,1,5
2,18,24,5,20,0,1,2.87,0,1,1,1,23
27,26,11,19,14,8,1,1.97,1,0,1,1,27
24,26,10,1,27,19,1,4.03,0,1,1,1,17
8,10,19,0,16,11,1,0.03,1,0,0,0,10
17,12,28,17,23,13,1,2.52,0,0,0,0,9
5,2,0,8,8,26,0,27.6,1,0,1,0,-7
5,2,5,1,7,20,1,0.01,0,1,1,0,-7
6,6,23,25,5,7,1,0.14,1,0,0,0,13
5,17,14,3,9,7,1,0.0,0,1,1,1,14
19,18,19,25,26,7,1,0.06,1,0,0,0,6
2,10,3,21,22,22,0,0.16,0,1,0,0,5
20,20,10,13,28,6,1,1.47,1,0,1,1,23
14,4,7,7,16,15,1,142.35,0,1,1,0,0
27,16,19,10,0,5,0,21.29,0,1,1,1,22
2,24,27,26,25,25,0,4.05,0,1,0,0,4
23,1,13,28,21,21,0,0.02,0,1,1,0,5
7,3,28,13,23,27,0,0.17,0,0,0,0,0
14,10,15,27,16,9,0,0.07,0,0,1,1,7
11,20,4,22,24,2,1,1.45,0,1,0,0,9
14,23,5,28,20,17,1,0.07,1,0,1,0,14
12,17,4,15,5,18,0,0.35,0,0,1,0,5
12,2,14,3,24,0,0,0.01,0,1,0,0,7
13,13,7,8,15,26,0,0.02,0,1,0,0,0
26,23,11,28,6,18,1,32.92,0,0,1,1,13
21,14,25,24,18,3,1,5.59,1,0,0,0,0
13,25,28,16,22,14,0,3.0,1,0,1,1,29
5,6,24,18,25,11,1,2.91,1,0,0,0,10
24,9,1,10,25,13,1,0.06,1,0,0,0,7
21,15,24,22,16,1,0,1.06,0,0,0,0,17
11,19,21,11,14,14,1,0.54,0,0,0,0,9
8,28,11,7,25,21,0,0.02,1,0,1,1,18
1,28,11,11,23,18,0,3.39,0,0,1,1,28
24,23,13,13,14,20,1,0.0,0,0,1,1,17
23,21,7,8,14,12,0,20.95,0,1,0,0,18
27,6,18,11,12,20,0,0.87,1,0,1,0,-5
8,5,4,10,11,1,1,0.81,0,0,0,0,-3
14,24,3,26,17,28,0,0.07,0,0,1,1,17
18,13,25,1,23,26,0,5.11,0,1,0,0,17
7,9,12,10,22,5,1,0.26,0,1,1,0,8
11,12,1,27,19,2,0,0.0,1,0,0,0,19
14,27,15,24,10,24,0,13352.01,0,1,1,1,16
7,3,19,8,2,20,0,0.1,1,0,1,0,-2
3,25,22,27,14,15,1,14.15,0,0,0,0,21
27,5,22,21,28,26,1,88.64,0,0,1,0,1
24,24,19,16,17,22,0,0.41,1,0,0,0,23
8,28,22,23,26,1,0,0.06,0,0,1,1,9
1,24,23,2,27,12,0,0.12,1,0,1,1,15
15,24,20,19,14,13,0,0.26,0,0,1,1,15
20,13,2,5,1,25,0,6.4,0,1,1,1,1
11,17,8,4,21,22,0,0.0,1,0,0,0,14
12,6,14,16,21,25,0,34.26,0,1,0,0,-3
17,7,9,22,19,14,0,0.64,0,1,1,0,4
19,18,14,28,3,7,0,0.19,1,0,0,0,8
4,11,3,6,25,12,1,6.64,1,0,1,1,13
2,12,26,15,27,15,1,1.34,1,0,1,1,18
2,27,20,10,6,1,0,1.03,0,0,0,0,20
10,17,18,3,5,13,1,5.3,0,1,0,0,3
4,23,25,22,5,4,1,14.24,0,1,0,0,8
25,18,16,5,6,2,0,1.26,1,0,0,0,16
25,27,1,2,1,22,0,1.81,1,0,0,0,22
17,25,2,14,9,7,1,0.16,1,0,0,0,19
24,22,24,28,2,21,0,79.14,1,0,0,0,14
6,3,6,10,19,26,0,49.28,1,0,1,1,6
28,13,8,6,28,2,0,0.25,1,0,0,0,16
25,6,0,23,13,1,0,0.36,1,0,0,0,2
2,9,8,3,19,1,0,0.01,0,0,1,1,11
17,3,5,3,9,4,1,0.2,0,0,1,1,2
11,26,24,12,12,13,1,0.05,0,0,1,1,23
21,24,4,10,17,20,1,138.51,0,1,1,1,16
24,22,9,14,14,16,1,0.79,1,0,1,1,12
23,13,4,28,22,14,0,0.04,0,0,1,1,5
6,13,7,23,4,3,0,0.75,1,0,1,1,13
10,0,14,18,15,1,1,0.1,1,0,1,0,-5
28,22,10,14,15,4,0,0.0,0,1,1,1,20
27,6,23,19,8,4,0,1.21,0,1,1,1,5
11,9,28,8,2,18,1,0.61,1,0,1,1,19
6,27,5,2,20,22,1,40.09,0,0,0,0,19
20,24,17,12,18,26,1,0.24,0,0,0,0,13
16,13,12,5,23,15,0,0.01,1,0,0,0,18
28,21,7,22,27,12,1,0.31,0,1,0,0,20
27,28,26,25,17,23,1,0.13,1,0,0,0,17
12,16,2,1,15,8,0,20.91,1,0,0,0,16
3,0,11,19,20,20,1,1.41,0,1,0,0,6
10,22,9,27,24,12,0,5.6,0,1,1,0,2
13,28,14,13,22,22,1,1.95,0,0,0,0,10
28,2,7,1,27,28,0,0.63,1,0,0,0,8
19,2,16,13,15,13,0,1.87,0,1,1,0,-3
2,11,0,21,0,10,1,0.04,0,0,1,1,16
24,15,26,10,11,6,0,49.65,1,0,0,0,2
5,23,21,4,25,24,1,3.25,0,1,0,0,17
26,7,22,21,8,18,0,0.67,0,1,1,1,-1
20,18,19,25,9,18,0,0.05,0,1,0,0,12
2,11,22,15,27,14,0,0.24,1,0,0,0,-1
3,27,25,13,7,14,0,9.87,0,1,0,0,10
26,12,27,26,12,22,1,0.19,0,0,1,1,15
4,26,0,18,18,14,1,0.01,0,1,1,1,10
19,26,4,24,28,13,1,1.91,0,0,1,1,26
10,3,16,26,6,16,0,0.03,1,0,1,1,9
24,15,28,12,15,5,1,0.01,0,0,1,1,6
0,25,5,11,3,5,0,0.09,0,0,1,1,26
11,19,27,17,5,16,0,0.0,1,0,1,0,16
20,25,3,19,6,14,1,0.55,0,1,1,0,14
6,7,14,26,25,23,1,0.0,1,0,1,1,4
21,21,23,18,21,3,1,2.02,0,1,0,0,14
24,22,27,25,3,6,0,0.02,0,0,1,1,17
19,15,16,10,19,7,0,992.3,0,0,0,0,15
12,27,27,26,24,18,1,1.91,1,0,0,0,16
12,26,24,27,22,27,1,8.19,0,0,1,1,8
7,17,1,5,24,23,0,138.27,0,1,1,1,15
11,21,8,12,13,3,0,23.11,0,0,0,0,7
25,12,12,4,18,2,1,0.82,0,1,0,0,-1
25,9,4,23,9,25,0,0.03,0,1,1,0,0
1,18,26,6,2,26,1,1.72,0,0,1,1,5
3,22,17,10,9,1,1,10.37,1,0,0,0,12
2,20,17,2,14,16,1,43.58,0,0,0,0,5
24,23,14,25,14,19,1,96.15,1,0,1,0,20
0,16,19,11,2,5,1,0.88,0,0,1,1,15
26,20,3,26,1,18,1,0.02,0,1,0,0,2
5,3,6,0,1,17,0,0.18,1,0,1,0,-7
10,23,6,1,18,11,0,0.56,0,0,0,0,19
25,5,18,4,23,25,0,0.01,1,0,1,0,-3
16,14,6,3,11,8,0,0.0,0,1,1,1,7
1,26,21,5,28,6,1,2.71,0,0,1,1,31
27,15,14,12,21,4,0,2011.37,0,0,0,0,6
23,2,28,20,28,23,1,2.35,0,1,0,0,1
24,26,22,28,20,12,1,0.55,0,0,0,0,14
12,23,26,4,21,0,0,1.16,1,0,0,0,23
15,18,10,9,8,13,0,0.14,0,1,0,0,17
22,0,17,27,6,24,0,1.06,0,0,1,0,9
27,28,5,6,23,17,0,0.91,0,1,1,1,24
11,27,8,22,11,9,0,13.42,1,0,1,1,12
21,18,7,1,18,2,0,0.04,0,0,0,0,20
24,16,16,24,2,15,1,3.88,0,1,0,0,10
11,24,28,1,0,7,0,51.97,0,1,0,0,7
3,24,10,4,11,20,1,0.62,1,0,0,0,9
16,27,9,1,12,8,1,1.01,0,0,1,1,28
0,4,8,12,3,14,0,0.05,1,0,1,1,9
5,10,27,14,9,21,0,0.23,0,0,1,1,7
18,24,9,22,22,19,1,29.42,0,1,0,0,13
3,6,15,1,28,28,0,0.07,1,0,0,0,5
16,14,4,14,17,26,1,17.39,1,0,0,0,15
4,7,14,22,28,11,0,443.35,0,1,0,0,8
11,0,14,5,16,8,1,1.26,0,1,0,0,-3
25,21,9,13,10,7,1,126.1,1,0,0,0,10
14,6,25,13,25,3,0,0.16,0,0,1,0,2
5,14,20,13,7,20,1,0.42,1,0,1,1,11
19,0,6,4,24,7,0,0.26,1,0,0,0,-5
15,19,26,25,14,19,1,2.26,0,0,0,0,13
12,10,12,18,25,27,0,0.82,1,0,1,1,4
0,18,21,20,11,18,1,6.53,0,1,1,1,15
26,27,2,7,24,20,0,15.39,0,1,1,1,25
0,5,13,5,18,5,1,0.31,1,0,0,0,13
13,11,8,4,15,25,1,0.14,0,0,0,0,0
8,17,5,17,2,15,0,0.56,1,0,0,0,14
17,27,1,7,5,7,0,52.97,1,0,0,0,10
28,26,20,6,14,22,0,3.06,0,0,1,1,23
20,2,22,18,27,18,1,0.1,0,1,1,1,0
25,23,5,1,0,21,0,5.25,0,1,1,1,28
23,10,5,17,19,16,0,3.04,0,1,1,0,8
10,15,22,4,16,18,0,0.8,1,0,1,0,10
21,19,20,23,7,5,1,28.49,0,1,1,1,9
23,19,6,19,0,1,0,60.68,1,0,0,0,18
5,13,15,1,6,19,1,6.87,0,1,1,1,7
20,15,24,13,0,5,0,0.24,1,0,0,0,14
21,6,20,12,22,16,1,0.5,0,1,1,0,-1
13,19,27,25,1,14,0,8.25,0,0,1,1,13
8,14,28,28,3,7,0,0.29,0,1,1,0,6
2,0,7,17,26,17,0,428.63,0,0,1,0,-1
10,11,23,2,14,27,0,1.5,0,0,0,0,10
24,18,7,15,5,7,0,13.17,0,0,0,0,0
24,26,17,0,20,4,1,0.17,1,0,1,1,16
1,4,27,27,25,4,1,0.8,1,0,1,0,-4
14,24,7,13,14,14,1,216.23,1,0,0,0,20
18,3,21,28,19,5,0,4.78,0,1,1,0,-2
0,2,13,20,20,27,1,0.35,1,0,0,0,9
4,6,2,24,4,23,1,6.14,0,1,1,0,0
12,26,20,21,22,26,1,0.66,0,0,0,0,21
8,20,20,8,28,10,0,0.03,0,1,0,0,15
10,3,25,15,4,6,1,3.71,0,0,0,0,0
18,5,17,15,2,15,1,3.68,0,1,0,0,6
7,26,9,2,10,4,1,0.03,0,1,0,0,5
4,8,20,6,18,9,1,5.19,0,0,0,0,5
12,28,10,27,22,22,0,16.84,0,0,1,1,28
4,21,22,10,6,10,0,0.03,0,0,1,1,6
20,22,18,20,24,14,0,13.81,0,1,1,1,8
23,22,14,4,3,18,0,0.25,0,1,1,1,21
8,8,28,21,2,15,1,28.33,0,1,0,0,15
25,17,14,20,0,5,1,0.02,0,0,1,1,7
8,28,5,16,0,13,0,0.01,0,0,1,1,11
9,16,19,5,14,24,1,0.45,0,1,1,1,17
3,3,22,20,8,17,1,0.44,0,1,0,0,0
5,21,23,18,7,5,1,1.25,0,1,0,0,19
23,28,1,19,11,7,0,0.06,0,1,1,1,19
16,5,23,8,10,17,0,2.06,0,1,1,0,-1
14,3,9,25,15,0,1,0.34,0,1,1,0,-1
8,18,12,9,26,5,0,11.53,0,0,1,0,4
17,20,20,19,28,27,1,0.65,0,0,0,0,17
5,13,14,2,14,18,1,1.71,0,1,0,0,13
19,14,9,27,18,17,0,134.54,0,1,0,0,2
11,23,8,3,19,16,0,72.21,0,0,0,0,8
16,3,2,9,27,28,0,371.87,1,0,0,0,7
10,5,5,22,10,3,1,13.26,1,0,1,0,-2
20,8,0,22,21,21,0,1.22,0,0,1,1,6
0,0,5,1,14,8,1,0.17,0,0,0,0,12
21,19,23,7,12,4,0,7.84,0,0,0,0,15
18,11,19,24,27,28,0,0.29,1,0,1,1,10
2,13,22,18,14,4,1,3.01,0,0,1,1,8
28,13,19,5,28,27,1,0.25,0,1,0,0,7
2,20,24,5,1,4,1,0.14,0,1,1,1,10
7,1,5,12,28,12,1,2.29,1,0,1,0,-6
15,23,11,18,26,5,0,0.16,0,1,0,0,25
20,15,15,12,10,24,1,2.83,1,0,0,0,5
23,5,23,9,20,20,1,0.0,0,1,0,0,0
7,13,10,16,11,20,0,3.81,0,0,1,1,8
26,9,23,9,3,22,1,20.78,0,0,1,1,14
22,2,24,11,13,27,0,0.01,0,1,0,0,4
15,20,0,24,7,7,1,0.0,0,1,1,1,20
23,17,3,14,17,13,1,0.09,1,0,1,1,10
20,0,0,24,21,8,1,0.02,1,0,1,1,-3
19,1,19,17,6,24,0,0.88,0,0,1,1,9
21,25,10,11,21,25,0,263.44,0,1,1,1,14
9,18,12,22,14,4,1,2.03,0,0,1,0,11
21,20,18,26,16,0,0,29.39,1,0,0,0,13
19,5,17,24,3,5,1,36.35,1,0,1,0,0
25,9,16,8,24,12,0,117.07,0,0,1,0,8
2,4,19,12,26,17,0,3.49,1,0,1,0,0
12,2,12,6,5,27,1,41.83,0,0,1,0,-3
2,10,15,10,1,27,0,4.39,1,0,0,0,11
12,4,22,28,20,25,0,58.88,0,0,1,1,1
28,27,7,0,7,0,0,0.09,0,1,0,0,9
5,7,23,6,3,25,1,7.58,0,0,0,0,6
12,11,28,28,2,17,0,126.16,1,0,0,0,0
15,17,19,25,0,22,1,0.41,1,0,1,1,21
28,21,22,26,12,18,1,2.94,0,1,0,0,12
4,24,22,24,12,17,0,0.32,1,0,0,0,16
7,20,21,26,28,3,0,0.24,1,0,0,0,20
7,9,0,3,8,23,1,18.23,0,1,0,0,6
23,18,4,16,28,0,0,0.11,1,0,1,1,16
24,11,27,5,26,17,1,0.01,1,0,0,0,0
5,21,14,4,23,14,1,9.67,0,1,0,0,19
25,9,10,26,28,28,0,9.63,0,1,0,0,15
27,6,14,12,25,8,1,0.01,0,1,0,0,11
19,11,3,27,11,20,0,0.15,1,0,1,0,-1
27,22,19,1,0,20,0,48.5,0,1,0,0,5
3,8,22,25,26,9,1,0.11,1,0,0,0,5
5,1,24,28,25,1,0,5.87,0,0,1,0,-3
14,18,11,21,13,2,0,0.68,0,1,1,1,10
2,25,10,0,17,2,0,2.2,0,1,0,0,19
15,3,6,21,8,3,0,0.65,1,0,0,0,12
6,20,22,19,20,5,1,0.03,0,1,0,0,7
12,7,27,23,7,22,1,2.24,1,0,0,0,4
19,10,28,15,7,5,0,0.59,1,0,1,1,14
24,15,23,3,14,15,0,8.68,0,1,0,0,18
27,23,1,28,0,21,0,1.66,0,0,0,0,3
26,1,20,22,12,11,1,0.28,0,0,1,0,-8
2,10,21,0,3,14,0,70.41,0,1,0,0,7
4,23,24,13,7,28,0,0.19,0,1,1,1,11
26,13,21,26,5,15,1,0.79,1,0,0,0,18
8,22,5,6,10,3,0,0.01,0,1,1,0,12
19,17,21,21,15,14,0,0.01,1,0,1,1,17
20,15,24,6,20,17,1,0.29,1,0,1,1,20
15,28,23,7,18,3,0,428.45,0,0,0,0,27
26,20,23,17,28,26,0,0.09,1,0,1,0,21
6,8,25,24,3,9,1,65.42,0,0,0,0,1
4,2,27,4,21,27,1,43.58,0,1,1,1,5
7,18,26,9,11,17,0,6.97,0,0,1,1,11
28,19,17,12,25,27,1,0.13,1,0,1,1,6
4,8,24,12,18,0,0,0.02,0,0,0,0,5
2,23,6,24,8,28,0,1.07,0,1,0,0,15
20,25,16,10,15,22,1,0.0,1,0,1,1,14
20,13,2,6,15,4,1,0.15,1,0,0,0,9
26,7,13,6,10,15,0,3.28,1,0,1,0,7
25,23,22,15,21,8,0,1.36,0,0,1,1,9
23,15,20,24,26,2,0,0.27,0,1,0,0,5
3,9,6,6,15,19,0,0.56,0,1,1,1,5
28,7,11,2,24,20,0,16.21,1,0,0,0,1
28,17,28,12,20,1,1,0.23,0,1,0,0,11
15,9,0,22,0,3,0,53.02,0,1,1,1,2
21,10,1,24,19,18,0,10.82,1,0,0,0,9
21,21,26,9,21,16,1,0.0,1,0,0,0,13
10,19,8,23,6,28,1,0.04,0,0,1,0,13
0,14,23,13,18,11,1,43.77,1,0,0,0,18
11,27,26,2,5,14,1,88.38,0,1,1,1,18
25,3,18,16,8,20,0,0.25,1,0,0,0,9
15,14,16,2,15,21,0,0.39,1,0,1,1,15
17,25,2,2,24,7,1,0.37,0,0,1,1,16
14,4,21,27,6,13,1,0.07,0,0,0,0,1
8,1,2,21,19,17,0,0.1,1,0,1,0,4
28,9,0,8,19,23,1,0.31,0,1,1,0,9
22,24,3,23,0,4,0,0.01,1,0,0,0,21
2,13,15,13,2,8,1,0.03,0,0,1,1,13
25,10,22,21,22,23,0,0.54,0,0,1,0,10
1,16,6,22,23,10,0,5.14,1,0,1,1,15
9,17,17,24,22,6,1,11.6,0,0,0,0,17
13,15,21,15,5,16,0,0.88,1,0,1,1,6
20,15,15,22,2,12,1,2.79,0,0,1,1,18
4,16,13,20,15,13,1,0.02,0,1,1,0,4
10,3,14,16,21,23,1,0.0,0,1,1,1,0
4,7,19,17,10,7,1,6.09,0,1,0,0,-5
17,24,12,10,27,13,0,11.62,1,0,1,1,29
5,22,5,20,20,7,1,6.7,0,1,1,1,15
17,23,24,6,26,7,0,1.81,0,1,0,0,22
25,8,21,18,0,13,1,2.03,1,0,1,0,12
19,20,15,4,8,10,0,1.64,1,0,1,1,23
6,21,2,7,15,26,1,0.05,1,0,0,0,15
15,16,26,23,15,5,0,1.58,0,1,1,1,15
17,17,6,20,18,16,0,0.25,0,0,0,0,7
2,4,25,17,12,4,1,0.02,0,1,0,0,9
2,17,20,24,1,20,1,2.45,1,0,1,0,3
15,18,28,12,0,22,0,0.1,1,0,1,1,20
27,19,14,5,11,22,1,0.02,0,0,0,0,9
20,9,5,21,19,14,1,5.31,0,1,1,0,0
9,27,8,9,12,4,0,0.0,1,0,1,1,25
15,1,21,21,17,21,0,0.89,0,0,1,1,6
23,22,17,11,18,5,0,0.01,0,0,1,1,13
9,15,28,7,7,15,0,3.87,1,0,1,1,24
4,11,18,8,25,0,1,328.17,1,0,0,0,12
6,3,16,0,1,14,1,6.98,1,0,1,0,-7
17,15,12,25,20,11,1,0.86,1,0,0,0,7
18,11,20,6,10,16,0,0.05,1,0,0,0,13
22,18,21,12,6,2,0,0.1,0,0,0,0,4
27,28,11,15,23,3,0,3.4,0,0,0,0,9
7,19,19,8,7,9,1,0.22,1,0,0,0,14
20,21,28,18,14,5,0,12.13,1,0,0,0,5
7,14,10,13,8,6,0,0.26,0,1,1,0,2
20,18,19,11,5,12,0,0.95,0,1,1,1,13
21,22,3,22,5,23,1,0.02,0,0,1,1,23
24,22,15,9,28,6,0,0.11,1,0,1,0,25
26,16,6,18,2,5,0,0.03,1,0,0,0,10
11,13,1,9,23,16,1,6.53,1,0,1,1,18
10,11,10,1,12,2,1,0.01,0,1,1,1,1
4,18,2,7,9,26,1,0.02,0,1,0,0,11
21,28,12,2,0,16,0,45.64,0,0,0,0,10
17,25,24,25,1,19,0,61.81,0,0,0,0,8
0,16,21,24,11,4,0,10.07,0,0,0,0,8
11,17,23,21,6,1,1,23.15,0,0,1,1,17
10,19,26,11,6,24,0,0.02,1,0,0,0,9
23,22,13,20,19,27,1,0.0,1,0,0,0,22
8,15,22,19,27,23,1,0.49,1,0,0,0,13
9,16,9,5,15,3,0,0.01,0,1,0,0,14
15,8,3,9,28,14,0,0.2,0,1,0,0,7
2,12,17,6,28,27,1,3.03,0,0,0,0,6
20,15,2,17,21,22,0,0.18,0,0,1,1,2
8,2,19,11,24,20,1,0.24,0,1,0,0,9
25,21,20,1,7,27,1,5.61,1,0,1,1,28
14,1,22,21,26,19,0,1.75,0,1,0,0,10
26,11,8,22,19,26,0,0.07,0,1,1,0,-2
6,18,28,19,23,24,0,31.93,1,0,0,0,1
28,28,23,23,21,22,0,80.03,0,0,1,1,18
28,16,2,24,16,2,0,0.06,1,0,0,0,9
28,15,21,11,1,26,1,10.47,1,0,0,0,17
10,23,14,14,8,27,0,0.13,0,0,1,1,15
22,26,12,3,19,15,0,53.88,1,0,0,0,19
13,28,2,8,15,25,1,0.13,0,0,1,1,23
16,8,25,16,24,1,1,44.42,1,0,0,1,5
5,9,5,8,12,20,1,1053.83,0,0,0,0,10
15,5,19,14,9,25,0,0.77,0,1,1,0,2
20,7,12,3,11,18,1,5.35,0,0,0,0,14
13,0,5,13,12,14,0,0.03,0,1,0,0,0
4,19,7,12,12,5,1,1.8,0,1,0,0,8
3,20,6,10,5,7,0,5.86,0,0,0,0,2
19,8,1,22,21,7,0,4.27,1,0,0,0,13
14,20,13,3,27,8,1,2.18,0,1,1,1,17
13,1,0,27,22,17,1,0.34,0,1,1,0,8
23,15,4,11,17,11,1,3.43,0,0,1,1,16
15,0,15,19,21,16,0,30.11,1,0,1,1,4
25,26,20,3,21,22,0,0.51,1,0,0,0,20
22,16,10,19,13,6,1,1.05,1,0,1,1,3
1,20,14,15,7,28,0,0.36,0,0,1,1,7
8,8,6,3,16,15,0,0.15,1,0,1,1,15
3,28,28,2,20,19,0,4.29,0,1,0,0,17
18,2,28,24,2,24,1,0.0,1,0,1,0,6
14,24,9,26,17,16,1,0.01,0,0,0,0,9
18,22,17,23,7,25,0,4.26,1,0,1,0,10
3,12,6,10,5,2,1,0.45,0,1,0,0,12
24,26,28,19,13,16,0,0.32,0,0,0,0,9
7,16,25,28,2,3,0,92.1,1,0,0,0,14
25,15,10,4,8,1,1,0.0,1,0,1,1,21
9,27,28,20,4,24,1,1.37,0,1,1,1,9
7,9,12,20,4,22,0,0.2,1,0,0,0,0
1,1,15,10,18,19,1,0.01,0,0,0,0,2
8,2,21,8,4,25,0,0.06,1,0,1,0,-3
16,22,18,11,28,12,1,3.25,0,0,0,0,14
11,24,17,15,21,4,0,3.51,0,0,0,0,13
7,4,2,1,4,19,0,0.18,0,0,1,1,12
18,21,7,0,19,21,0,0.02,0,0,0,0,8
20,15,24,0,19,28,1,0.07,1,0,0,0,14
15,27,15,14,13,5,1,0.27,1,0,0,0,23
13,13,3,4,12,3,0,0.04,1,0,1,1,6
14,25,13,3,12,21,0,0.01,1,0,1,1,32
7,16,4,7,6,6,1,0.37,0,1,1,1,15
20,14,16,10,27,26,1,63.91,1,0,1,0,1
3,8,1,13,11,20,0,2.06,0,1,1,1,9
24,14,21,25,28,12,1,0.12,0,1,1,1,5
12,6,18,18,3,16,1,10.05,1,0,1,1,0
6,21,8,17,19,21,0,0.03,0,0,1,1,19
21,0,21,16,16,26,0,0.35,0,0,1,1,5
5,26,24,27,11,15,1,0.02,0,0,0,0,18
7,10,16,9,3,24,0,6.92,1,0,1,1,16
3,16,4,24,10,27,1,28.13,0,1,1,1,3
1,28,21,13,5,1,1,22.56,0,0,1,1,19
27,12,26,17,14,15,1,0.67,1,0,0,0,3
14,2,0,10,6,4,0,0.01,0,1,0,0,7
25,2,21,21,23,8,1,72.18,0,1,1,1,0
0,19,0,1,16,17,0,23.13,0,1,1,1,12
17,16,8,27,5,19,1,0.34,0,1,1,1,15
22,5,8,6,23,3,0,8.71,0,1,1,0,13
11,0,6,3,22,19,1,0.93,0,1,0,0,0
28,24,16,16,17,2,1,0.2,0,1,1,1,26
3,24,9,19,25,14,1,1.83,0,1,0,0,25
18,22,4,1,18,22,1,1.74,0,1,0,0,20
7,20,15,1,5,23,0,7.21,0,0,0,0,14
27,13,12,15,8,18,1,189.96,0,1,0,0,0
16,16,7,16,5,28,0,41.44,0,1,1,1,17
12,14,3,18,7,24,0,0.67,0,1,0,0,0
18,21,0,18,14,24,0,0.62,0,0,0,0,16
1,0,10,7,25,22,1,0.0,0,0,0,0,0
9,1,5,21,8,3,1,2.49,0,0,1,0,0
4,21,0,3,25,11,0,0.54,0,0,1,1,11
25,9,12,14,23,27,1,0.47,0,0,0,0,4
21,11,9,23,5,21,1,202.04,0,0,0,0,6
13,17,6,5,4,10,1,1.66,0,0,0,0,6
11,2,21,20,13,13,1,5.62,0,1,0,0,-4
8,6,10,5,23,15,0,0.05,0,0,1,0,9
10,18,19,3,12,18,0,0.0,1,0,0,0,14
7,4,3,0,14,16,0,24.88,0,1,1,0,5
21,19,22,17,23,24,0,0.5,0,1,0,0,3
22,25,26,21,24,11,1,22.97,1,0,1,1,17
8,23,24,18,28,17,1,8.44,0,0,1,1,22
0,20,13,2,28,11,1,3.05,0,1,1,0,14
10,12,14,19,21,6,0,5.33,0,1,0,0,1
14,25,3,10,24,10,0,3.36,1,0,1,1,14
6,25,11,16,11,18,1,0.14,0,1,1,1,9
7,6,9,26,23,27,0,40.38,1,0,1,1,6
9,11,10,6,8,17,1,0.05,1,0,0,0,12
16,18,1,13,23,12,0,0.02,0,1,0,0,21
16,5,22,16,4,14,1,2.56,1,0,0,0,14
23,24,10,8,10,28,1,14.8,1,0,0,0,18
13,15,17,19,22,23,1,0.0,0,1,1,1,21
9,21,27,7,27,16,1,0.01,0,0,0,0,10
13,0,4,20,5,17,1,77.34,0,0,1,1,3
16,9,6,4,4,8,1,0.04,0,1,0,0,12
24,28,28,9,20,21,0,5.64,0,1,1,0,18
