treated,age,educ,nodegree,married,black,hisp,moa,re75,re76,re77,re78,re79,re74,afdc75,nchildren75,zero74,zero75,redif,lalonde,psid1,psid2,sample_lalonde,sample_dw,sample_early,sample
,47,6,1,0,0,0,,0,0,0,0,0,0,1,5,1,1,0,,1,1,0,0,0,2
,37,14,0,0,0,0,,18337.01,18457.14,19080.54,19801.14,17903.51,17976.41,0,1,0,0,-433.5,,1,,0,0,0,2
,43,16,0,0,0,0,,24165.33,22859.76,21465.61,22608.77,21882.07,26378.42,0,0,0,0,-2283.262,,1,,0,0,0,2
,52,12,0,0,0,0,,17184.24,19178.49,18892.92,21200.52,21484.21,15436.26,0,0,0,0,4299.979,,1,,0,0,0,2
,26,14,0,0,1,0,,12959.78,11230.07,12839.61,13328.83,12200.91,10840.55,0,1,0,0,-758.8662,,1,,0,0,0,2
,47,16,0,0,0,0,,1074.015,982.1232,1431.041,1551.582,95.4854,1172.374,0,1,0,0,-978.5294,,1,,0,0,0,2
,54,6,1,0,0,0,,8055.111,9143.905,19080.54,14717.87,13261.86,10746.76,0,0,0,0,5206.75,,1,,0,0,0,2
,53,12,0,0,0,0,,2864.039,0,4770.135,4238.036,1591.423,0,0,1,1,0,-1272.616,,1,,0,0,0,2
,50,9,1,0,0,0,,5370.074,9313.237,6678.189,0,0,5080.289,0,0,0,0,-5370.074,,1,,0,0,0,2
,53,12,0,0,0,0,,18347.75,17779.82,18961.29,18323.45,18036.13,19148.78,0,1,0,0,-311.6211,,1,,0,0,0,2
,55,14,0,0,0,0,,11187.65,11897.24,12720.36,11821.58,11163.83,11137.56,0,0,0,0,-23.81836,,1,,0,0,0,2
,53,12,0,0,0,0,,18301.21,18816.13,16695.47,20687.76,19892.79,15944.29,0,0,0,0,1591.58,,1,,0,0,0,2
,35,9,1,0,1,0,,9182.826,7179.659,7950.226,7388.486,7957.117,9378.995,0,0,0,0,-1225.709,,1,,0,0,0,2
,49,16,0,0,0,0,,23066.26,24346.49,24704.53,26530.58,25877.87,23447.49,0,0,0,0,2811.611,,1,,0,0,0,2
,37,8,1,0,0,0,,0,50.79947,190.8054,0,1379.234,0,0,4,1,1,1379.234,,1,,0,0,0,2
,30,9,1,0,1,0,,7482.303,2539.974,0,0,0,6383.578,1,4,0,0,-7482.303,,1,1,0,0,0,2
,43,8,1,0,1,0,,0,0,0,0,132.6186,0,1,7,1,1,132.6186,,1,1,0,0,0,2
,22,12,0,0,1,0,,12315.37,11853.21,12720.36,10343.88,6527.488,13286.91,1,1,0,0,-5787.881,,1,1,0,0,0,2
,24,13,0,0,1,0,,19690.27,19642.46,18285.52,23717.04,26523.72,4884.893,0,1,0,0,6833.451,,1,,0,0,0,2
,26,12,0,0,0,0,,12243.77,12569.48,13833.39,14555.32,14588.05,12114.54,0,1,0,0,2344.278,,1,,0,0,0,2
,28,11,1,0,1,0,,5370.074,0,0,1625.467,5702.6,3907.915,0,1,0,0,332.5264,,1,,0,0,0,2
,52,8,1,0,1,0,,0,2709.305,2385.068,709.2947,928.3303,976.9786,1,5,0,1,928.3303,,1,1,0,0,0,2
,28,12,0,0,0,0,,7697.106,8466.579,8840.651,13297.8,3978.558,1211.453,0,0,0,0,-3718.548,,1,,0,0,0,2
,26,6,1,0,1,0,,0,0,0,0,0,0,1,2,1,1,0,,1,1,0,0,0,2
,46,12,0,0,0,0,,19087.03,13321.32,12720.36,13565.26,14088.08,20407.13,0,1,0,0,-4998.958,,1,,0,0,0,2
,52,8,1,0,1,0,,2301.972,9313.237,6996.199,7388.486,6630.931,9769.786,1,0,0,0,4328.959,,1,1,0,0,0,2
,22,15,0,0,0,0,,2305.552,3212.22,19557.55,26591.16,24255.94,2932.89,0,0,0,0,21950.39,,1,,0,0,0,2
,54,8,1,0,1,0,,11690.65,13107.96,13136.95,13160.37,11529.86,11008.59,0,0,0,0,-160.7881,,1,,0,0,0,2
,52,10,1,0,1,0,,0,0,0,0,0,0,0,0,1,1,0,,1,,0,0,0,2
,44,11,1,0,1,0,,6444.088,6773.263,4770.135,8866.184,10609.49,8206.62,0,3,0,0,4165.401,,1,,0,0,0,2
,31,12,0,0,0,0,,9845.136,13207.86,13674.39,12560.43,9946.396,7425.038,0,3,0,0,101.2598,,1,,0,0,0,2
,23,12,0,0,0,0,,15215.21,3462.831,10335.29,16567.94,23738.73,9019.467,0,1,0,0,8523.523,,1,,0,0,0,2
,25,12,0,0,0,0,,14910.91,15917.17,15510.89,17141.29,17823.94,14642.96,0,0,0,0,2913.036,,1,,0,0,0,2
,27,14,0,0,0,0,,13604.19,11853.21,12799.86,11821.58,15914.23,12704.63,0,0,0,0,2310.047,,1,,0,0,0,2
,50,12,0,0,0,0,,9154.186,9990.563,7689.458,8344.557,8689.172,9167.968,0,1,0,0,-465.0137,,1,,0,0,0,2
,30,10,1,0,1,0,,6093.244,2438.375,10812.31,10934.96,10609.49,9378.995,1,3,0,0,4516.246,,1,1,0,0,0,2
,48,13,0,0,0,0,,18795.26,19378.31,20670.59,22165.46,19760.17,17976.41,0,2,0,0,964.916,,1,,0,0,0,2
,41,12,0,0,1,0,,5012.069,5159.533,0,0,0,0,1,2,1,0,-5012.069,,1,1,0,0,0,2
,25,12,0,0,1,0,,0,5982.485,0,0,0,0,1,1,1,1,0,,1,1,0,0,0,2
,36,15,0,0,0,0,,29535.41,27093.05,28302.8,29997.25,32654.68,25792.24,0,1,0,0,3119.275,,1,,0,0,0,2
,31,12,0,0,1,0,,5191.071,0,0,0,0,5080.289,1,4,0,0,-5191.071,,1,1,0,0,0,2
,42,16,0,0,1,0,,17363.24,17779.82,3816.108,2011.146,6630.931,17282.75,0,1,0,0,-10732.31,,1,,0,0,0,2
,35,17,0,0,0,0,,17898.46,14589.61,5962.669,5615.25,5569.981,18562.59,0,0,0,0,-12328.47,,1,,0,0,0,2
,55,12,0,0,1,0,,6343.847,3386.632,3180.09,0,0,2610.487,0,1,0,0,-6343.847,,1,,0,0,0,2
,54,8,1,0,1,0,,0,0,0,0,0,0,1,0,1,1,0,,1,1,0,0,0,2
,50,14,0,0,1,0,,18795.26,16594.49,17538.2,16254.67,15967.28,17233.9,0,2,0,0,-2827.977,,1,,0,0,0,2
,54,17,0,0,1,0,,23270.32,24478.57,23532.67,24825.31,26017.12,23330.25,0,0,0,0,2746.799,,1,,0,0,0,2
,46,14,0,0,1,0,,0,2421.442,0,0,0,312.6331,1,4,0,1,0,,1,1,0,0,0,2
,24,17,0,0,0,0,,7876.108,13546.53,7950.226,354.6473,1259.877,8792.808,0,0,0,0,-6616.231,,1,,0,0,0,2
,36,10,1,0,1,0,,0,0,0,0,318.2847,0,1,7,1,1,318.2847,,1,1,0,0,0,2
,53,11,1,0,0,0,,3938.054,4741.284,6996.199,10903.93,9018.065,7933.066,0,0,0,0,5080.011,,1,,0,0,0,2
,27,14,0,0,0,0,,7475.143,1693.316,12642.45,11969.35,9548.54,12407.63,0,2,0,0,2073.397,,1,,0,0,0,2
,36,9,1,0,1,0,,5679.748,10159.89,7950.226,1034.388,4906.889,3907.915,1,5,0,0,-772.8594,,1,1,0,0,0,2
,23,12,0,0,0,0,,7160.098,7619.921,7314.208,9457.263,8620.21,1758.562,0,0,0,0,1460.112,,1,,0,0,0,2
,24,11,1,0,1,0,,10332.02,11687.27,12084.34,12117.12,11999.33,0,0,1,1,0,1667.311,,1,,0,0,0,2
,40,9,1,0,1,0,,0,6434.6,12720.36,7660.383,5304.745,7425.038,0,1,0,1,5304.745,,1,,0,0,0,2
,34,10,1,0,1,0,,895.0123,3386.632,6360.181,7388.486,6630.931,1758.562,1,2,0,0,5735.918,,1,1,0,0,0,2
,35,8,1,0,1,0,,429.6059,7640.241,7117.042,5171.94,9850.91,4621.109,1,4,0,0,9421.305,,1,1,0,0,0,2
,50,12,0,0,0,0,,12941.88,13058.85,9629.313,0,0,11788.22,0,0,0,0,-12941.88,,1,,0,0,0,2
,47,14,0,0,1,0,,7339.101,6502.333,8268.234,9605.032,8620.21,8206.62,0,4,0,0,1281.109,,1,,0,0,0,2
,34,12,0,0,1,0,,3436.847,0,4960.941,4521.754,1856.661,0,0,0,1,0,-1580.187,,1,,0,0,0,2
,28,14,0,0,1,0,,13425.18,13546.53,12720.36,13890.35,13261.86,12114.54,0,0,0,0,-163.3232,,1,,0,0,0,2
,46,12,0,0,1,0,,17900.25,20319.79,18285.52,14038.12,17903.51,15811.42,0,0,0,0,3.265625,,1,,0,0,0,2
,47,12,0,0,1,0,,7160.098,2539.974,8411.339,8508.581,18195.27,4884.893,0,3,0,0,11035.18,,1,,0,0,0,2
,27,12,0,0,1,0,,1790.025,677.3264,8745.248,9605.032,9946.396,0,1,1,1,0,8156.371,,1,1,0,0,0,2
,25,12,0,0,0,0,,14320.2,25399.74,23850.68,21278.84,13261.86,1953.957,0,0,0,0,-1058.335,,1,,0,0,0,2
,37,12,0,0,0,0,,0,0,0,0,0,0,1,3,1,1,0,,1,1,0,0,0,2
,54,6,1,0,1,0,,6089.664,6265.269,4285.172,3177.049,0,6018.188,0,1,0,0,-6089.664,,1,,0,0,0,2
,43,8,1,0,0,0,,3769.792,0,4895.749,7979.565,10609.49,3204.49,0,0,0,0,6839.697,,1,,0,0,0,2
,39,12,0,0,1,0,,116.3516,0,0,673.83,242.6921,0,1,3,1,0,126.3405,,1,1,0,0,0,2
,29,9,1,0,1,0,,11277.16,10667.89,7950.226,11526.04,13566.88,13091.51,0,3,0,0,2289.729,,1,,0,0,0,2
,46,12,0,0,1,0,,14320.2,12699.87,11130.32,8866.184,10609.49,11723.74,0,0,0,0,-3710.707,,1,,0,0,0,2
,45,16,0,0,1,0,,16110.22,15239.84,16415.63,16254.67,15914.23,15631.66,0,2,0,0,-195.9883,,1,,0,0,0,2
,45,12,0,0,1,0,,0,0,1566.194,1901.796,0,1869.937,1,1,0,1,0,,1,1,0,0,0,2
,28,11,1,0,1,0,,0,0,0,0,0,0,1,6,1,1,0,,1,1,0,0,0,2
,30,12,0,0,1,0,,16110.22,14704.75,15900.45,16254.67,16046.85,2000.852,0,0,0,0,-63.37012,,1,,0,0,0,2
,39,7,1,0,1,0,,8771.12,7633.468,7791.221,7824.407,7526.106,10252.41,0,7,0,0,-1245.014,,1,,0,0,0,2
,34,12,0,0,1,0,,5370.074,4842.883,6360.181,7388.486,5768.91,5275.685,1,2,0,0,398.8359,,1,1,0,0,0,2
,23,14,0,0,0,0,,12530.17,16086.5,23850.68,23755.46,25197.54,11723.74,0,0,0,0,12667.37,,1,,0,0,0,2
,34,12,0,0,1,0,,18795.26,17481.79,18285.52,14717.87,15365.19,16380.02,0,3,0,0,-3430.065,,1,,0,0,0,2
,49,8,1,0,1,0,,3098.532,3386.632,3339.095,13594.82,4376.414,7815.829,0,0,0,0,1277.882,,1,,0,0,0,2
,23,16,0,0,0,0,,17005.23,19473.13,21465.61,20687.76,23871.35,11235.25,0,0,0,0,6866.115,,1,,0,0,0,2
,50,8,1,0,1,0,,2327.032,2201.311,2146.561,1994.891,2254.516,2438.539,0,1,0,0,-72.51563,,1,,0,0,0,2
,26,11,1,0,1,0,,173.6324,6095.937,5565.158,0,0,0,1,3,1,0,-173.6324,,1,1,0,0,0,2
,28,8,1,0,1,0,,0,0,0,0,0,0,1,5,1,1,0,,1,1,0,0,0,2
,42,12,0,0,1,0,,0,0,0,0,0,0,1,3,1,1,0,,1,1,0,0,0,2
,34,12,0,1,0,0,,587.1281,8127.916,8837.471,7790.42,6100.456,6643.455,0,2,0,0,5513.328,,1,,0,0,0,2
,55,3,1,0,1,0,,2992.921,5587.942,5391.843,2807.625,0,5940.03,1,2,0,0,-2992.921,,1,1,0,0,0,2
,41,17,0,0,0,0,,4296.059,6705.531,4770.135,5090.667,5039.507,4689.498,0,0,0,0,743.4482,,1,,0,0,0,2
,45,11,1,0,1,0,,3141.493,2213.164,0,0,0,0,0,2,1,0,-3141.493,,1,,0,0,0,2
,24,12,0,0,1,0,,2148.03,0,0,26598.55,5315.354,9277.389,1,1,0,0,3167.324,,1,1,0,0,0,2
,41,12,0,0,1,0,,8538.417,1523.984,7870.724,3339.596,795.7117,6799.771,0,4,0,0,-7742.705,,1,,0,0,0,2
,23,10,1,0,0,0,,7160.098,11853.21,19080.54,11378.27,6498.312,11723.74,0,0,0,0,-661.7861,,1,,0,0,0,2
,54,12,0,0,1,0,,2470.234,5283.146,7043.9,957.5479,588.8267,1563.166,0,0,0,0,-1881.407,,1,,0,0,0,2
,43,12,0,0,1,0,,8994.874,10136.19,8904.253,0,0,7815.829,0,4,0,0,-8994.874,,1,,0,0,0,2
,33,12,0,1,0,0,,15394.21,13546.53,9540.271,8866.184,7957.117,13091.51,0,0,0,0,-7437.095,,1,,0,0,0,2
,32,12,0,0,1,0,,13425.18,15239.84,19080.54,19801.14,19627.55,16217.85,1,3,0,0,6202.37,,1,1,0,0,0,2
,25,14,0,0,0,0,,17721.24,11006.55,5724.163,5171.94,29176.09,11723.74,0,0,0,0,11454.85,,1,,0,0,0,2
,24,16,0,0,0,0,,18616.26,16933.16,16218.46,18471.22,9946.396,15827.05,0,0,0,0,-8669.86,,1,,0,0,0,2
,46,10,1,0,0,0,,15653.76,4544.86,15900.45,3842.013,3448.084,23447.49,0,1,0,0,-12205.68,,1,,0,0,0,2
,29,9,1,0,1,0,,9845.136,11683.88,12243.35,12238.29,12623.97,8269.147,0,4,0,0,2778.83,,1,,0,0,0,2
,46,11,1,0,1,0,,10740.15,11853.21,15582.44,8866.184,0,15862.22,0,6,0,0,-10740.15,,1,,0,0,0,2
,36,15,0,0,0,0,,22214.21,22013.11,20670.59,23643.16,13261.86,19539.57,0,1,0,0,-8952.344,,1,,0,0,0,2
,26,17,0,0,0,0,,8055.111,8127.916,9540.271,15072.51,13924.95,2540.145,0,0,0,0,5869.843,,1,,0,0,0,2
,25,16,0,0,0,0,,17184.24,17610.48,16921.26,17362.94,19184.61,16804.03,0,0,0,0,2000.371,,1,,0,0,0,2
,38,12,0,0,1,0,,21480.29,27093.05,20352.58,1261.953,12371.99,19818.99,0,3,0,0,-9108.305,,1,,0,0,0,2
,52,9,1,0,1,0,,21480.29,20319.79,4102.316,0,0,16217.85,0,0,0,0,-21480.29,,1,,0,0,0,2
,37,10,1,0,1,0,,537.0074,0,0,0,0,0,1,4,1,0,-537.0074,,1,1,0,0,0,2
,21,10,1,0,1,0,,0,0,0,0,0,0,0,2,1,1,0,,1,,0,0,0,2
,45,11,1,0,1,0,,6265.086,5079.947,6042.171,7092.947,5569.981,4396.404,0,0,0,0,-695.1045,,1,,0,0,0,2
,46,7,1,0,1,0,,1825.825,1761.048,2067.059,1270.82,0,0,0,2,1,0,-1825.825,,1,,0,0,0,2
,51,12,0,0,0,0,,5907.081,6773.263,4770.135,5319.71,6630.931,7034.246,0,1,0,0,723.8496,,1,,0,0,0,2
,27,8,1,0,0,0,,161.1022,0,0,1034.388,2450.792,3321.727,1,2,0,0,2289.69,,1,1,0,0,0,2
,50,10,1,0,0,0,,9666.133,9245.504,9699.275,9740.98,9415.922,9965.182,0,0,0,0,-250.2109,,1,,0,0,0,2
,45,12,0,0,0,0,,10740.15,14393.18,16218.46,15515.82,14588.05,11723.74,0,4,0,0,3847.899,,1,,0,0,0,2
,45,9,1,0,1,0,,0,0,0,0,0,0,1,2,1,1,0,,1,1,0,0,0,2
,48,9,1,0,0,0,,0,0,0,0,0,0,0,1,1,1,0,,1,,0,0,0,2
,52,7,1,0,1,0,,2237.531,4444.954,1113.032,531.971,0,586.1872,0,1,0,0,-2237.531,,1,,0,0,0,2
,25,12,0,0,1,0,,12351.17,13546.53,12720.36,12634.31,12200.91,13208.75,0,1,0,0,-150.2578,,1,,0,0,0,2
,46,12,0,0,1,0,,5907.081,7586.055,6487.384,5556.142,6630.931,7425.038,0,1,0,0,723.8496,,1,,0,0,0,2
,27,12,0,0,1,0,,8950.123,6773.263,4770.135,7477.148,8885.447,2735.54,0,2,0,0,-64.67578,,1,,0,0,0,2
,47,10,1,0,0,0,,0,169.3316,0,0,0,0,0,1,1,1,0,,1,,0,0,0,2
,47,12,0,0,1,0,,0,0,0,0,0,0,1,3,1,1,0,,1,1,0,0,0,2
,35,17,0,0,0,0,,27745.38,27939.71,25440.72,28076.25,25197.54,25792.24,0,0,0,0,-2547.844,,1,,0,0,0,2
,21,9,1,0,0,1,,0,507.9948,0,0,0,0,1,2,1,1,0,,1,1,0,0,0,2
,20,13,0,0,1,0,,5549.076,8466.579,5565.158,9457.263,12598.77,2344.749,1,1,0,0,7049.692,,1,1,0,0,0,2
,46,6,1,0,1,0,,0,0,0,0,19892.79,0,0,0,1,1,19892.79,,1,,0,0,0,2
,53,12,0,0,0,0,,13604.19,10159.89,9381.267,10639.42,10609.49,12114.54,0,2,0,0,-2994.697,,1,,0,0,0,2
,53,12,0,0,0,0,,4385.56,3386.632,1853.993,3842.013,278.4991,390.7914,0,0,0,0,-4107.061,,1,,0,0,0,2
,52,10,1,0,0,0,,14946.71,14731.85,13515.38,5615.25,0,15436.26,0,0,0,0,-14946.71,,1,,0,0,0,2
,49,13,0,0,1,0,,0,3650.789,7950.226,16121.68,22676.46,0,1,3,1,1,22676.46,,1,1,0,0,0,2
,23,12,0,0,1,0,,5119.47,0,1431.041,9610.943,6145.546,5785.667,1,1,0,0,1026.076,,1,1,0,0,0,2
,48,11,1,0,1,0,,7992.46,7873.918,7883.444,6649.638,8495.548,5803.253,0,0,0,0,503.0879,,1,,0,0,0,2
,31,11,1,0,1,0,,5370.074,7450.59,7473.212,5910.789,7294.023,9378.995,0,2,0,0,1923.95,,1,,0,0,0,2
,27,17,0,0,1,0,,26850.37,32511.66,33390.95,38420.13,39785.58,29700.15,0,0,0,0,12935.21,,1,,0,0,0,2
,23,12,0,0,1,0,,8413.115,6773.263,3975.113,0,0,11528.35,0,2,0,0,-8413.115,,1,,0,0,0,2
,24,10,1,0,1,0,,0,0,0,0,0,0,0,2,1,1,0,,1,,0,0,0,2
,21,12,0,0,1,0,,1288.818,1185.321,3922.641,5151.253,6043.43,0,0,0,1,0,4754.612,,1,,0,0,0,2
,49,12,0,0,1,0,,17900.25,20319.79,17331.49,19210.06,17240.42,16022.45,0,0,0,0,-659.8262,,1,,0,0,0,2
,32,17,0,0,0,0,,7160.098,21471.24,25440.72,23219.06,23871.35,4884.893,0,3,0,0,16711.25,,1,,0,0,0,2
,54,8,1,0,0,0,,0,0,0,0,0,0,0,1,1,1,0,,1,,0,0,0,2
,52,9,1,0,1,0,,2148.03,0,2925.683,2837.179,212.1898,2198.202,1,1,0,0,-1935.84,,1,1,0,0,0,2
,32,12,0,0,1,0,,8629.709,5079.947,392.7411,2776.593,8909.318,9965.182,1,2,0,0,279.6094,,1,1,0,0,0,2
,30,12,0,0,1,0,,14459.82,15720.74,15439.34,25120.85,13261.86,15242.82,0,2,0,0,-1197.957,,1,,0,0,0,2
,21,11,1,0,1,0,,0,846.6579,0,0,2652.372,1520.179,0,1,0,1,2652.372,,1,,0,0,0,2
,27,12,0,0,0,0,,9845.136,14054.52,13178.29,13151.51,12694.25,12759.34,0,0,0,0,2849.118,,1,,0,0,0,2
,45,12,0,0,1,0,,6981.096,11622.92,10697.82,14261.26,10133.39,10434.13,0,2,0,0,3152.292,,1,,0,0,0,2
,49,12,0,0,0,0,,18492.74,19852.44,20101.35,19787.84,18746.97,16608.64,0,0,0,0,254.2227,,1,,0,0,0,2
,29,11,1,0,0,0,,15036.21,18626.47,17490.5,20687.76,18566.61,15045.47,0,2,0,0,3530.398,,1,,0,0,0,2
,41,12,0,0,1,0,,20048.28,19473.13,19080.54,16993.52,15914.23,17194.82,0,3,0,0,-4134.042,,1,,0,0,0,2
,45,11,1,0,1,0,,23270.32,22013.11,23225.79,23643.16,23473.49,21493.53,0,1,0,0,203.1738,,1,,0,0,0,2
,52,12,0,0,1,0,,7813.458,10159.89,7950.226,7802.242,7970.378,7620.433,0,3,0,0,156.9209,,1,,0,0,0,2
,23,12,0,0,1,0,,0,11006.55,7950.226,14776.97,7957.117,762.0433,1,3,0,1,7957.117,,1,1,0,0,0,2
,34,7,1,0,1,0,,0,0,0,0,0,0,1,4,1,1,0,,1,1,0,0,0,2
,41,10,1,0,1,0,,7904.749,4063.958,4334.463,2955.395,4243.795,14377.22,1,2,0,0,-3660.953,,1,1,0,0,0,2
,43,11,1,0,1,0,,0,0,0,2364.316,3654.969,0,1,6,1,1,3654.969,,1,1,0,0,0,2
,31,12,0,0,1,0,,0,0,0,0,0,0,0,3,1,1,0,,1,,0,0,0,2
,27,17,0,0,0,0,,20227.28,20997.12,22435.54,22165.46,29176.09,19359.81,0,0,0,0,8948.816,,1,,0,0,0,2
,22,12,0,0,0,0,,358.0049,507.9948,79.50226,591.0789,0,7034.246,0,0,0,0,-358.0049,,1,,0,0,0,2
,31,17,0,0,0,0,,5584.877,3047.969,9540.271,13594.82,16146.32,8206.62,0,0,0,0,10561.44,,1,,0,0,0,2
,40,11,1,0,1,0,,0,0,1431.041,3086.91,13394.48,0,1,2,1,1,13394.48,,1,1,0,0,0,2
,53,6,1,0,0,0,,0,0,0,0,0,0,0,2,1,1,0,,1,,0,0,0,2
,50,9,1,0,1,0,,3866.453,0,0,0,0,8597.412,0,0,0,0,-3866.453,,1,,0,0,0,2
,37,12,0,0,1,0,,0,6189.069,6239.337,6058.559,6174.723,4914.203,1,5,0,1,6174.723,,1,1,0,0,0,2
,28,8,1,0,0,0,,0,0,9921.882,2955.395,0,0,1,5,1,1,0,,1,1,0,0,0,2
,48,7,1,0,1,0,,0,0,0,0,0,0,0,1,1,1,0,,1,,0,0,0,2
,53,10,1,0,1,0,,4296.059,1354.653,3307.294,1994.891,2339.392,7034.246,0,1,0,0,-1956.667,,1,,0,0,0,2
,39,8,1,0,1,0,,0,0,0,0,0,0,0,3,1,1,0,,1,,0,0,0,2
,51,12,0,0,0,0,,16468.23,17610.48,16854.48,14776.97,15914.23,15827.05,0,0,0,0,-553.9932,,1,,0,0,0,2
,24,16,0,0,0,0,,14076.75,19473.13,17490.5,22165.46,10824.33,15729.36,0,0,0,0,-3252.422,,1,,0,0,0,2
,50,10,1,0,1,0,,0,0,0,0,0,0,1,1,1,1,0,,1,1,0,0,0,2
,28,12,0,1,1,0,,0,0,0,0,0,0,1,6,1,1,0,,1,1,0,0,0,2
,51,7,1,0,1,0,,4654.064,6773.263,1141.652,2996.77,5072.662,7815.829,0,0,0,0,418.5981,,1,,0,0,0,2
,27,12,0,0,1,0,,0,0,0,0,0,0,1,2,1,1,0,,1,1,0,0,0,2
,35,10,1,0,1,0,,0,0,0,0,0,0,1,2,1,1,0,,1,1,0,0,0,2
,35,8,1,0,1,0,,10740.15,11853.21,14310.41,10343.88,10609.49,8792.808,0,1,0,0,-130.6582,,1,,0,0,0,2
,22,12,0,0,1,0,,12530.17,15239.84,14310.41,3516.919,11935.67,13677.7,0,0,0,0,-594.4971,,1,,0,0,0,2
,43,12,0,0,1,0,,14320.2,13546.53,13515.38,15175.95,15914.23,13677.7,0,3,0,0,1594.037,,1,,0,0,0,2
,37,7,1,0,0,0,,0,0,0,499.4617,1903.077,0,1,4,1,1,1903.077,,1,1,0,0,0,2
,38,11,1,0,1,0,,13425.18,14950.29,15900.45,14776.97,14588.05,13482.3,0,0,0,0,1162.862,,1,,0,0,0,2
,45,11,1,0,1,0,,463.6164,0,349.8099,4433.092,4654.913,500.213,0,2,0,0,4191.297,,1,,0,0,0,2
,55,11,1,1,0,0,,21480.29,20319.79,14310.41,8127.335,0,20516.55,0,0,0,0,-21480.29,,1,,0,0,0,2
,33,16,0,0,0,0,,25060.34,23706.42,23850.68,26598.55,25462.77,25401.45,0,0,0,0,402.4297,,1,,0,0,0,2
,21,12,0,0,1,0,,0,0,0,0,0,0,1,1,1,1,0,,1,1,0,0,0,2
,54,8,1,0,1,0,,6265.086,8466.579,7632.217,9235.608,9084.375,5861.872,0,1,0,0,2819.289,,1,,0,0,0,2
,25,12,0,0,0,0,,12530.17,15239.84,19742,18471.22,18566.61,12700.72,0,0,0,0,6036.434,,1,,0,0,0,2
,48,12,0,0,0,0,,16110.22,17718.86,17490.5,19505.6,21484.21,15631.66,0,1,0,0,5373.993,,1,,0,0,0,2
,21,13,0,0,1,0,,9487.13,9482.568,10494.3,12462.9,11272.58,9847.944,0,0,0,0,1785.452,,1,,0,0,0,2
,54,12,0,0,0,0,,15501.61,0,0,0,0,19813.13,0,0,0,0,-15501.61,,1,,0,0,0,2
,25,13,0,0,1,0,,10858.29,11785.48,10573.8,11821.58,11935.67,8597.412,1,2,0,0,1077.386,,1,1,0,0,0,2
,51,10,1,0,1,0,,0,0,0,738.8486,4401.612,0,1,4,1,1,4401.612,,1,1,0,0,0,2
,47,11,1,0,1,0,,10740.15,10159.89,10462.5,9161.723,13261.86,11082.85,0,1,0,0,2521.714,,1,,0,0,0,2
,27,12,0,0,1,0,,5475.685,0,13801.59,29553.95,30767.52,13677.7,0,1,0,0,25291.83,,1,,0,0,0,2
,24,16,0,0,1,0,,17900.25,16933.16,12720.36,14776.97,17240.42,20516.55,0,0,0,0,-659.8262,,1,,0,0,0,2
,28,15,0,0,1,0,,13604.19,11683.88,16695.47,17318.61,16546.82,15631.66,0,2,0,0,2942.638,,1,,0,0,0,2
,20,12,0,0,0,0,,12530.17,8483.513,4770.135,11526.04,0,8988.203,0,0,0,0,-12530.17,,1,,0,0,0,2
,54,7,1,0,1,0,,0,0,0,0,0,0,0,4,1,1,0,,1,,0,0,0,2
,26,12,0,0,1,0,,3759.052,3386.632,0,0,0,7815.829,0,0,0,0,-3759.052,,1,,0,0,0,2
,24,11,1,0,1,0,,7160.098,5079.947,2067.059,2955.395,663.0931,9769.786,0,2,0,0,-6497.005,,1,,0,0,0,2
,23,11,1,0,1,0,,6164.845,3386.632,8292.085,7388.486,5569.981,7456.301,0,0,0,0,-594.8633,,1,,0,0,0,2
,36,12,0,0,0,0,,8950.123,0,10017.28,3250.934,5967.837,0,0,0,1,0,-2982.286,,1,,0,0,0,2
,20,12,0,0,1,0,,16647.23,18111.71,15900.45,16254.67,16312.09,8402.017,0,0,0,0,-335.1396,,1,,0,0,0,2
,30,12,0,0,1,0,,18795.26,18626.47,19875.56,19210.06,20953.74,21102.74,0,0,0,0,2158.482,,1,,0,0,0,2
,25,9,1,0,1,0,,0,8466.579,11050.81,0,6213.182,0,1,4,1,1,6213.182,,1,1,0,0,0,2
,48,12,0,0,1,0,,9845.136,13546.53,12720.36,11821.58,4978.502,10160.58,1,1,0,0,-4866.633,,1,1,0,0,0,2
,28,14,0,0,1,0,,10632.75,12191.87,11766.33,13151.51,11803.06,11528.35,0,0,0,0,1170.311,,1,,0,0,0,2
,22,16,0,0,1,0,,0,0,7950.226,9752.802,11935.67,0,0,0,1,1,11935.67,,1,,0,0,0,2
,23,13,0,0,1,0,,331.1545,1596.797,104.943,443.3092,1348.731,0,0,2,1,0,1017.577,,1,,0,0,0,2
,30,12,0,0,1,0,,0,0,0,886.6183,0,0,1,3,1,1,0,,1,1,0,0,0,2
,42,12,0,0,0,0,,30251.42,31326.34,31800.9,32066.03,30767.52,23447.49,0,0,0,0,516.1016,,1,,0,0,0,2
,23,12,0,0,1,0,,9875.565,10159.89,15105.43,11922.06,11935.67,8753.729,0,1,0,0,2060.109,,1,,0,0,0,2
,46,6,1,1,0,0,,0,253.9974,572.4163,0,79.57117,0,1,2,1,1,79.57117,,1,1,0,0,0,2
,48,10,1,0,1,0,,17431.26,16255.83,17150.23,15926.62,15606.56,16413.24,0,0,0,0,-1824.701,,1,,0,0,0,2
,22,12,0,0,0,0,,2062.108,10498.56,9858.28,13299.28,13261.86,1758.562,0,0,0,0,11199.75,,1,,0,0,0,2
